Datetime,ID,Dishes,Amount,CO2e,Calories,Carb,Protein,Fat
2022-03-01 18:27:34,0,榨菜草菇煮牛肉;咖哩蘿蔔燜牛腩,99;155,4.64577317056516,484.5727879171525,10.343485672769415,35.39049965580281,30.65749935199308
2022-03-01 18:33:27,510109,馬拉盞酸菜燜金錢肚,144,3.351535790294117,136.4603792387543,5.632343252595155,6.333010380622836,13.327623529411765
2022-03-01 18:34:56,510109,馬拉盞酸菜燜金錢肚;柱侯蘿蔔焖牛腩,144;161,6.196923625657114,396.4486305845869,13.133170967464284,21.242457172281767,36.415209823576724
2022-03-01 18:36:07,510109,香芹羅蔔金錢肚,155,2.614604206111964,119.00057803468209,8.319826589595376,5.306634553628773,9.672119460500962
2022-03-04 12:06:16,510109,香辣孜然燜牛腩,170,2.813083314673686,260.72126909518215,7.7135052878965915,14.924122209165686,23.149924794359574
2022-03-04 12:29:48,000000,香辣孜然燜牛腩,170,2.813083314673686,260.72126909518215,7.7135052878965915,14.924122209165686,23.149924794359574
2022-03-08 14:32:32,matt,鹹蛋蒸肉餅,185,0.9116545593914928,353.2245239124561,11.51182869494731,26.218763847608756,17.38505133747636
2022-03-09 00:15:11,matt,菜胆雲吞浮皮,72,0.37045323790986245,106.45656561210453,9.911240715268223,4.978696011004127,5.734151306740028
